Unnamed: 0,Title,Organization,Skills,Ratings,Review counts,Metadata,input_text,target_text
580,Getting started with Google Workspace,Google Cloud," Collaboration, Communication, Google Cloud Platform, Cloud Applications, User Experience, Cloud Platforms, Leadership and Management, Cloud Computing, Business Communication, Organizational Development, Google App Engine, Cloud Storage, Data Management, Planning, Problem Solving, Business Analysis, Spreadsheet Software, Business Process Management, Data Visualization, Other Cloud Platforms and Tools, Project Management, Writing, Professional Development, Data Analysis, Strategy, Exploratory Data Analysis, Design and Product, Visual Design, Graphic Design",4.7,4.7(1.4K reviews),Beginner · Specialization · 3 - 6 Months,"Course skills:  Collaboration, Communication, Google Cloud Platform, Cloud Applications, User Experience, Cloud Platforms, Leadership and Management, Cloud Computing, Business Communication, Organizational Development, Google App Engine, Cloud Storage, Data Management, Planning, Problem Solving, Business Analysis, Spreadsheet Software, Business Process Management, Data Visualization, Other Cloud Platforms and Tools, Project Management, Writing, Professional Development, Data Analysis, Strategy, Exploratory Data Analysis, Design and Product, Visual Design, Graphic Design",Course title: Getting started with Google Workspace
275,Python Programming Fundamentals,Duke University," Algorithms, Computer Programming, Problem Solving, Python Programming",4.1,4.1(11 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Algorithms, Computer Programming, Problem Solving, Python Programming",Course title: Python Programming Fundamentals
149,"Unsupervised Learning, Recommenders, Reinforcement Learning",DeepLearning.AI," Algorithms, Machine Learning, Machine Learning Algorithms, Applied Machine Learning, Human Learning, Deep Learning, Machine Learning Software, Artificial Neural Networks, Reinforcement Learning, Tensorflow",4.9,4.9(2.1K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Algorithms, Machine Learning, Machine Learning Algorithms, Applied Machine Learning, Human Learning, Deep Learning, Machine Learning Software, Artificial Neural Networks, Reinforcement Learning, Tensorflow","Course title: Unsupervised Learning, Recommenders, Reinforcement Learning"
124,Project Planning: Putting It All Together,Google," Project Management, Strategy and Operations, Leadership and Management, Entrepreneurship, Finance, Planning, Supply Chain and Logistics, Budget Management, Communication, Risk Management, Procurement",4.8,4.8(11K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Project Management, Strategy and Operations, Leadership and Management, Entrepreneurship, Finance, Planning, Supply Chain and Logistics, Budget Management, Communication, Risk Management, Procurement",Course title: Project Planning: Putting It All Together
617,Elastic Cloud Infrastructure: Scaling and Automation en Español,Google Cloud," Cloud Computing, Cloud Infrastructure",4.9,4.9(162 reviews),Intermediate · Course · 1 - 3 Months,"Course skills:  Cloud Computing, Cloud Infrastructure",Course title: Elastic Cloud Infrastructure: Scaling and Automation en Español
602,Google Cloud Fundamentals: Core Infrastructure dalam bahasa Indonesia,Google Cloud," Data Management, Databases, Computer Networking, Data Analysis Software, Cloud Computing, Computer Architecture, Network Security, Security Engineering, Business Analysis, Cloud Platforms, Communication, Cloud Storage, Google Cloud Platform, Google App Engine",4.9,4.9(606 reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Data Management, Databases, Computer Networking, Data Analysis Software, Cloud Computing, Computer Architecture, Network Security, Security Engineering, Business Analysis, Cloud Platforms, Communication, Cloud Storage, Google Cloud Platform, Google App Engine",Course title: Google Cloud Fundamentals: Core Infrastructure dalam bahasa Indonesia
185,Generative AI: Introduction and Applications,IBM, Natural Language Processing,4.6,4.6(75 reviews),Beginner · Course · 1 - 4 Weeks,Course skills:  Natural Language Processing,Course title: Generative AI: Introduction and Applications
335,Customer Relationship Management,Starweaver," Customer Relationship Management, Leadership and Management, Problem Solving",4.6,4.6(36 reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  Customer Relationship Management, Leadership and Management, Problem Solving",Course title: Customer Relationship Management
703,Work Smarter with Microsoft Word,Microsoft," Collaboration, Communication, Computer Graphics, Microsoft Excel, Visual Design, Research and Design, Writing, Interactive Data Visualization, Spreadsheet Software, User Experience Design",4.7,4.7(1K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Collaboration, Communication, Computer Graphics, Microsoft Excel, Visual Design, Research and Design, Writing, Interactive Data Visualization, Spreadsheet Software, User Experience Design",Course title: Work Smarter with Microsoft Word
579,Preparing for your Professional Cloud Architect Journey,Google Cloud," Google Cloud Platform, Cloud Computing, Cloud Engineering, Critical Thinking, Cloud Applications, Cloud Platforms, Computer Security Models, Devops Tools, Operational Analysis, Software Testing",4.7,4.7(1.3K reviews),Advanced · Course · 1 - 3 Months,"Course skills:  Google Cloud Platform, Cloud Computing, Cloud Engineering, Critical Thinking, Cloud Applications, Cloud Platforms, Computer Security Models, Devops Tools, Operational Analysis, Software Testing",Course title: Preparing for your Professional Cloud Architect Journey
306,Software Development Lifecycle,University of Minnesota," Software Engineering, Agile Software Development, Design and Product, Problem Solving, Software Architecture, Software Testing, Leadership and Management, Project Management, Scrum (Software Development), Software Engineering Tools, Continuous Delivery, Organizational Development, Product Development, User Experience, Application Development, Planning, Collaboration, Estimation, Full-Stack Web Development, Computer Programming Tools, Computer Programming, Search Engine Optimization, Conflict Management",4.7,4.7(9.1K reviews),Intermediate · Specialization · 3 - 6 Months,"Course skills:  Software Engineering, Agile Software Development, Design and Product, Problem Solving, Software Architecture, Software Testing, Leadership and Management, Project Management, Scrum (Software Development), Software Engineering Tools, Continuous Delivery, Organizational Development, Product Development, User Experience, Application Development, Planning, Collaboration, Estimation, Full-Stack Web Development, Computer Programming Tools, Computer Programming, Search Engine Optimization, Conflict Management",Course title: Software Development Lifecycle
725,Security Awareness Training,ISC2," Human Factors (Security), Security Engineering, Security Strategy, Software Security, System Security, Network Security, Security Software, Cyberattacks, Human Computer Interaction, Mobile Security",4.7,4.7(1.2K reviews),Beginner · Course · 1 - 3 Months,"Course skills:  Human Factors (Security), Security Engineering, Security Strategy, Software Security, System Security, Network Security, Security Software, Cyberattacks, Human Computer Interaction, Mobile Security",Course title: Security Awareness Training
31,IBM and ISC2 Cybersecurity Specialist,Multiple educators," Computer Security Incident Management, Leadership and Management, Cloud Computing, System Security, Computer Networking, Risk Management, Cloud Storage, Operating Systems, Network Security, Cloud Platforms, Network Architecture, Networking Hardware, Cloud Applications, Cloud Infrastructure, Computer Programming, Cyberattacks, Databases, DevOps, Security Engineering, Cryptography, IBM Cloud, Operations Management, Software Engineering",4.7,4.7(8.1K reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Computer Security Incident Management, Leadership and Management, Cloud Computing, System Security, Computer Networking, Risk Management, Cloud Storage, Operating Systems, Network Security, Cloud Platforms, Network Architecture, Networking Hardware, Cloud Applications, Cloud Infrastructure, Computer Programming, Cyberattacks, Databases, DevOps, Security Engineering, Cryptography, IBM Cloud, Operations Management, Software Engineering",Course title: IBM and ISC2 Cybersecurity Specialist
577,Create a Virtual Private Cloud (VPC) Using AWS,Coursera Project Network, Cloud Computing,4.4,4.4(126 reviews),Beginner · Guided Project · Less Than 2 Hours,Course skills:  Cloud Computing,Course title: Create a Virtual Private Cloud (VPC) Using AWS
422,Estadística y probabilidad,Universidad Nacional Autónoma de México," General Statistics, Probability & Statistics, Probability Distribution, Basic Descriptive Statistics, Statistical Tests, Statistical Visualization, Data Analysis, Statistical Analysis, Data Visualization, Mathematics",4.6,4.6(1.5K reviews),Beginner · Course · 1 - 4 Weeks,"Course skills:  General Statistics, Probability & Statistics, Probability Distribution, Basic Descriptive Statistics, Statistical Tests, Statistical Visualization, Data Analysis, Statistical Analysis, Data Visualization, Mathematics",Course title: Estadística y probabilidad
678,Financing for Startup Businesses,Duke University," Entrepreneurial Finance, Finance, Entrepreneurship, Financial Analysis, FinTech, Financial Management, Investment Management, Microsoft Excel",4.5,4.5(204 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Entrepreneurial Finance, Finance, Entrepreneurship, Financial Analysis, FinTech, Financial Management, Investment Management, Microsoft Excel",Course title: Financing for Startup Businesses
630,Essential Cloud Infrastructure: Foundation - Bahasa Indonesia,Google Cloud," Cloud Computing, Cloud Infrastructure, Google Cloud Platform",4.9,4.9(370 reviews),Intermediate · Course · 1 - 4 Weeks,"Course skills:  Cloud Computing, Cloud Infrastructure, Google Cloud Platform",Course title: Essential Cloud Infrastructure: Foundation - Bahasa Indonesia
141,Google データアナリティクス,Google," Data Analysis, Databases, Data Analysis Software, Data Management, Data Visualization, SQL, Spreadsheet Software, Business Analysis, Process Analysis, Microsoft Excel, Data Structures, Business Research, Problem Solving, R Programming, Visualization (Computer Graphics), Data Visualization Software, Decision Making, Exploratory Data Analysis, Big Data, Communication, Planning, Statistical Analysis, Tableau Software, Computer Programming, Plot (Graphics), Leadership and Management",4.7,4.7(327 reviews),Beginner · Professional Certificate · 3 - 6 Months,"Course skills:  Data Analysis, Databases, Data Analysis Software, Data Management, Data Visualization, SQL, Spreadsheet Software, Business Analysis, Process Analysis, Microsoft Excel, Data Structures, Business Research, Problem Solving, R Programming, Visualization (Computer Graphics), Data Visualization Software, Decision Making, Exploratory Data Analysis, Big Data, Communication, Planning, Statistical Analysis, Tableau Software, Computer Programming, Plot (Graphics), Leadership and Management",Course title: Google データアナリティクス
